transacao_id,cliente_id,agencia_id,produto_id,data_transacao,tipo_transacao,canal,valor,status_transacao
1142172,26908,112,2,2022-08-23,Crédito,Cartão,3872.52,Concluída
1142173,26925,113,3,2026-04-27,Pagamento,Caixa Eletrônico,10445.73,Concluída
1142174,26942,114,4,2025-02-08,Débito,Internet Banking,5071.83,Pendente
1142175,26959,115,5,2024-04-05,Crédito,Aplicativo,10732.53,Concluída
1142176,26976,116,1,2026-09-04,Crédito,Cartão,14592.29,Concluída
1142177,26993,117,2,2026-01-27,Débito,Agência,8775.82,Concluída
1142178,27010,118,3,2024-08-20,Pagamento,Aplicativo,10828.30,Pendente
1142179,27027,119,4,2023-01-10,Crédito,Caixa Eletrônico,9894.42,Concluída
1142180,27044,120,5,2025-04-25,Débito,Internet Banking,9384.39,Pendente
1142181,27061,101,1,2024-05-21,Débito,Aplicativo,4162.79,Concluída
1142182,27078,102,2,2024-08-21,Crédito,Agência,1716.27,Concluída
1142183,27095,103,3,2025-03-13,Crédito,Agência,826.27,Concluída
1142184,27112,104,4,2025-03-06,Transferência,Caixa Eletrônico,4279.60,Concluída
1142185,27129,105,5,2025-08-24,Crédito,Agência,1359.16,Concluída
1142186,27146,106,1,2025-03-23,Transferência,Caixa Eletrônico,687.79,Pendente
1142187,27163,107,2,2024-12-26,Transferência,Agência,5742.82,Concluída
1142188,27180,108,3,2026-05-03,Transferência,Aplicativo,14164.69,Estornada
1142189,27197,109,4,2025-11-07,Crédito,Internet Banking,5684.72,Concluída
1142190,27214,110,5,2023-05-16,Transferência,Aplicativo,13747.35,Concluída
1142191,27231,111,1,2022-06-30,Transferência,Caixa Eletrônico,10651.12,Concluída
1142192,27248,112,2,2023-11-06,Transferência,Agência,10459.89,Concluída
1142193,27265,113,3,2026-01-26,Débito,Agência,10089.86,Pendente
1142194,27282,114,4,2023-08-09,Transferência,Internet Banking,13321.34,Concluída
1142195,27299,115,5,2022-06-22,Crédito,Caixa Eletrônico,2560.64,Concluída
1142196,27316,116,1,2026-10-26,Pagamento,Caixa Eletrônico,9665.62,Estornada
1142197,27333,117,2,2025-09-11,Crédito,Aplicativo,7127.60,Concluída
1142198,27350,118,3,2022-05-02,Crédito,Aplicativo,3880.44,Concluída
1142199,27367,119,4,2023-03-27,Pagamento,Aplicativo,8758.25,Pendente
1142200,27384,120,5,2023-10-27,Pagamento,Aplicativo,9045.34,Concluída
1142201,27401,101,1,2026-06-17,Crédito,Internet Banking,14822.33,Concluída
1142202,27418,102,2,2025-04-18,Crédito,Caixa Eletrônico,418.15,Concluída
1142203,27435,103,3,2024-10-22,Transferência,Aplicativo,9050.30,Concluída
1142204,27452,104,4,2024-09-23,Transferência,Agência,14284.43,Pendente
1142205,27469,105,5,2024-07-04,Transferência,Agência,4207.08,Estornada
1142206,27486,106,1,2023-10-31,Crédito,Cartão,9052.67,Pendente
1142207,27503,107,2,2026-09-30,Crédito,Aplicativo,488.01,Concluída
1142208,27520,108,3,2025-04-30,Crédito,Internet Banking,2849.27,Concluída
1142209,27537,109,4,2024-01-18,Transferência,Cartão,9919.95,Concluída
1142210,27554,110,5,2026-11-17,Débito,Agência,12797.92,Concluída
1142211,27571,111,1,2022-03-28,Pagamento,Cartão,3006.24,Concluída
1142212,27588,112,2,2022-04-01,Débito,Internet Banking,409.24,Concluída
1142213,27605,113,3,2022-05-03,Débito,Cartão,4233.75,Concluída
1142214,27622,114,4,2022-01-05,Transferência,Aplicativo,14283.38,Concluída
1142215,27639,115,5,2026-05-16,Crédito,Agência,8083.99,Concluída
1142216,27656,116,1,2022-01-25,Crédito,Agência,1583.01,Concluída
1142217,27673,117,2,2026-12-24,Débito,Agência,3347.25,Pendente
1142218,27690,118,3,2024-10-25,Transferência,Agência,11011.05,Estornada
1142219,27707,119,4,2022-10-21,Débito,Internet Banking,11239.47,Concluída
1142220,27724,120,5,2024-09-01,Transferência,Agência,9839.53,Concluída
1142221,27741,101,1,2022-11-27,Pagamento,Aplicativo,8804.48,Concluída
1142222,27758,102,2,2022-06-23,Transferência,Aplicativo,7411.69,Concluída
1142223,27775,103,3,2024-01-13,Transferência,Cartão,3010.51,Concluída
1142224,27792,104,4,2022-02-25,Transferência,Internet Banking,10287.51,Pendente
1142225,27809,105,5,2022-05-28,Pagamento,Agência,5452.91,Concluída
1142226,27826,106,1,2023-05-12,Transferência,Internet Banking,6766.13,Concluída
1142227,27843,107,2,2022-02-16,Pagamento,Caixa Eletrônico,6750.51,Concluída
1142228,27860,108,3,2025-11-24,Débito,Aplicativo,7731.33,Concluída
1142229,27877,109,4,2023-02-08,Débito,Aplicativo,1179.64,Pendente
1142230,27894,110,5,2025-12-17,Transferência,Caixa Eletrônico,4781.33,Concluída
1142231,27911,111,1,2022-08-21,Pagamento,Agência,403.52,Estornada
1142232,27928,112,2,2025-08-17,Débito,Aplicativo,11204.64,Concluída
1142233,27945,113,3,2024-11-12,Pagamento,Cartão,7443.73,Concluída
1142234,27962,114,4,2026-07-08,Pagamento,Cartão,10359.54,Concluída
1142235,27979,115,5,2025-12-04,Transferência,Aplicativo,13020.79,Concluída
1142236,27996,116,1,2025-06-26,Crédito,Aplicativo,14887.11,Pendente
1142237,28013,117,2,2022-10-22,Débito,Cartão,13321.35,Concluída
1142238,28030,118,3,2026-02-04,Crédito,Internet Banking,2887.59,Estornada
1142239,28047,119,4,2026-04-11,Transferência,Caixa Eletrônico,760.05,Concluída
1142240,28064,120,5,2023-07-16,Crédito,Aplicativo,14063.12,Concluída
1142241,28081,101,1,2025-01-22,Crédito,Agência,9529.54,Concluída
1142242,28098,102,2,2024-01-27,Débito,Aplicativo,9032.32,Concluída
1142243,28115,103,3,2025-05-24,Pagamento,Aplicativo,10557.47,Concluída
1142244,28132,104,4,2022-03-22,Crédito,Aplicativo,8560.30,Concluída
1142245,28149,105,5,2024-12-26,Crédito,Aplicativo,2682.56,Concluída
1142246,28166,106,1,2026-03-10,Crédito,Caixa Eletrônico,5936.53,Pendente
1142247,28183,107,2,2023-04-04,Crédito,Internet Banking,3790.89,Estornada
1142248,28200,108,3,2023-07-25,Pagamento,Caixa Eletrônico,9834.21,Concluída
1142249,28217,109,4,2023-11-01,Transferência,Aplicativo,8769.10,Pendente
1142250,28234,110,5,2026-09-03,Pagamento,Internet Banking,6244.14,Concluída
1142251,28251,111,1,2025-05-14,Débito,Caixa Eletrônico,5571.74,Estornada
1142252,28268,112,2,2024-04-23,Débito,Internet Banking,11634.58,Concluída
1142253,28285,113,3,2026-03-02,Transferência,Internet Banking,3592.13,Concluída
1142254,28302,114,4,2025-02-08,Pagamento,Cartão,9356.29,Estornada
1142255,28319,115,5,2026-11-26,Pagamento,Agência,4466.93,Pendente
1142256,28336,116,1,2022-03-18,Débito,Agência,7897.00,Concluída
1142257,28353,117,2,2026-07-17,Pagamento,Internet Banking,6596.80,Pendente
1142258,28370,118,3,2024-12-27,Transferência,Cartão,1904.55,Estornada
1142259,28387,119,4,2025-04-20,Débito,Cartão,5875.50,Concluída
1142260,28404,120,5,2026-02-06,Crédito,Internet Banking,10297.78,Concluída
1142261,28421,101,1,2022-03-08,Pagamento,Internet Banking,13415.85,Pendente
1142262,28438,102,2,2022-03-20,Crédito,Cartão,14235.68,Concluída
1142263,28455,103,3,2024-03-26,Transferência,Agência,1248.80,Concluída
1142264,28472,104,4,2023-08-02,Crédito,Agência,6663.50,Concluída
1142265,28489,105,5,2022-09-19,Crédito,Aplicativo,6040.45,Pendente
1142266,28506,106,1,2022-11-30,Pagamento,Caixa Eletrônico,3531.33,Concluída
1142267,28523,107,2,2023-02-04,Transferência,Aplicativo,8961.54,Concluída
1142268,28540,108,3,2026-05-18,Transferência,Agência,110.53,Concluída
1142269,28557,109,4,2024-03-19,Pagamento,Aplicativo,3363.38,Concluída
1142270,28574,110,5,2026-05-08,Transferência,Caixa Eletrônico,12709.86,Pendente
1142271,28591,111,1,2022-05-22,Pagamento,Aplicativo,1504.97,Concluída
1142272,28608,112,2,2024-09-13,Pagamento,Agência,2628.33,Concluída
1142273,28625,113,3,2026-01-07,Crédito,Agência,13624.95,Pendente
1142274,28642,114,4,2024-11-04,Transferência,Caixa Eletrônico,8356.06,Concluída
1142275,28659,115,5,2026-08-31,Transferência,Aplicativo,2267.08,Estornada
1142276,28676,116,1,2023-03-18,Débito,Aplicativo,10519.56,Concluída
1142277,28693,117,2,2025-03-12,Transferência,Cartão,8956.12,Pendente
1142278,28710,118,3,2023-11-26,Pagamento,Internet Banking,4273.34,Estornada
1142279,28727,119,4,2022-11-27,Crédito,Caixa Eletrônico,9123.35,Concluída
1142280,28744,120,5,2022-05-19,Crédito,Cartão,7853.12,Concluída
1142281,28761,101,1,2024-07-15,Crédito,Caixa Eletrônico,976.81,Concluída
1142282,28778,102,2,2022-01-10,Transferência,Aplicativo,1361.93,Concluída
1142283,28795,103,3,2023-06-04,Crédito,Caixa Eletrônico,5610.83,Pendente
1142284,28812,104,4,2025-05-11,Crédito,Agência,2850.70,Concluída
1142285,28829,105,5,2026-06-26,Crédito,Aplicativo,256.05,Concluída
1142286,28846,106,1,2025-11-28,Crédito,Aplicativo,13029.99,Pendente
1142287,28863,107,2,2023-10-24,Débito,Caixa Eletrônico,9311.23,Concluída
1142288,28880,108,3,2026-09-03,Débito,Agência,910.59,Concluída
1142289,28897,109,4,2026-05-18,Transferência,Aplicativo,6069.79,Concluída
1142290,28914,110,5,2022-12-11,Transferência,Caixa Eletrônico,14238.64,Estornada
1142291,28931,111,1,2022-06-13,Pagamento,Caixa Eletrônico,5853.43,Concluída
1142292,28948,112,2,2025-04-13,Crédito,Cartão,1661.57,Concluída
1142293,28965,113,3,2024-11-18,Transferência,Aplicativo,11695.44,Estornada
1142294,28982,114,4,2024-04-05,Crédito,Aplicativo,915.42,Estornada
1142295,28999,115,5,2024-07-01,Transferência,Internet Banking,10563.72,Concluída
1142296,29016,116,1,2025-11-27,Débito,Aplicativo,6223.37,Estornada
1142297,29033,117,2,2025-07-26,Crédito,Aplicativo,14231.30,Concluída
1142298,29050,118,3,2022-10-14,Crédito,Agência,5334.59,Concluída
1142299,29067,119,4,2024-08-01,Débito,Aplicativo,8706.36,Estornada
1142300,29084,120,5,2023-08-26,Débito,Aplicativo,9603.93,Concluída
1142301,29101,101,1,2024-12-02,Pagamento,Aplicativo,6682.61,Concluída
1142302,29118,102,2,2026-12-04,Transferência,Cartão,6781.40,Concluída
1142303,29135,103,3,2023-06-11,Débito,Agência,8845.64,Concluída
1142304,29152,104,4,2023-03-25,Transferência,Cartão,1897.42,Concluída
1142305,29169,105,5,2023-04-15,Crédito,Aplicativo,8779.84,Concluída
1142306,29186,106,1,2026-12-20,Débito,Cartão,10456.14,Pendente
1142307,29203,107,2,2025-04-14,Transferência,Caixa Eletrônico,12754.25,Concluída
1142308,29220,108,3,2025-06-15,Débito,Agência,5695.78,Concluída
1142309,29237,109,4,2026-07-08,Transferência,Caixa Eletrônico,1808.49,Concluída
1142310,29254,110,5,2022-04-08,Transferência,Agência,1512.58,Estornada
1142311,29271,111,1,2023-09-15,Transferência,Agência,8941.80,Concluída
1142312,29288,112,2,2024-09-26,Débito,Internet Banking,935.23,Concluída
1142313,29305,113,3,2024-05-20,Crédito,Internet Banking,11353.36,Concluída
1142314,29322,114,4,2023-09-30,Transferência,Internet Banking,9699.20,Pendente
1142315,29339,115,5,2025-04-13,Pagamento,Cartão,10655.68,Pendente
1142316,29356,116,1,2022-09-10,Transferência,Cartão,12008.06,Pendente
1142317,29373,117,2,2022-11-26,Crédito,Agência,804.25,Concluída
1142318,29390,118,3,2022-05-30,Transferência,Aplicativo,13990.30,Concluída
1142319,29407,119,4,2026-04-13,Crédito,Aplicativo,13005.74,Pendente
1142320,29424,120,5,2024-03-18,Pagamento,Agência,5928.60,Estornada
1142321,29441,101,1,2024-03-30,Crédito,Cartão,6963.51,Estornada
1142322,29458,102,2,2025-10-24,Débito,Aplicativo,5147.86,Estornada
1142323,29475,103,3,2024-02-01,Débito,Internet Banking,2527.37,Estornada
1142324,29492,104,4,2023-07-26,Transferência,Cartão,3841.13,Estornada
1142325,29509,105,5,2023-11-13,Débito,Cartão,8159.77,Estornada
1142326,29526,106,1,2025-09-01,Pagamento,Caixa Eletrônico,3078.68,Pendente
1142327,29543,107,2,2026-03-26,Débito,Cartão,6296.93,Concluída
1142328,29560,108,3,2024-05-02,Débito,Internet Banking,2176.25,Estornada
1142329,29577,109,4,2025-12-07,Transferência,Agência,8690.91,Concluída
1142330,29594,110,5,2026-01-26,Débito,Aplicativo,9540.32,Concluída
1142331,29611,111,1,2026-04-05,Pagamento,Agência,6516.82,Concluída
1142332,29628,112,2,2023-04-18,Crédito,Caixa Eletrônico,8275.88,Concluída
1142333,29645,113,3,2024-04-30,Pagamento,Caixa Eletrônico,2443.08,Estornada
1142334,29662,114,4,2023-01-19,Transferência,Aplicativo,457.81,Concluída
1142335,29679,115,5,2026-08-21,Crédito,Internet Banking,86.36,Concluída
1142336,29696,116,1,2024-07-16,Crédito,Internet Banking,4220.97,Concluída
1142337,29713,117,2,2022-09-02,Pagamento,Aplicativo,7106.28,Concluída
1142338,29730,118,3,2022-05-14,Pagamento,Aplicativo,5881.98,Pendente
1142339,29747,119,4,2025-07-24,Crédito,Aplicativo,6583.43,Concluída
1142340,29764,120,5,2026-06-18,Crédito,Caixa Eletrônico,1229.52,Concluída
1142341,29781,101,1,2023-03-22,Débito,Cartão,4275.79,Estornada
1142342,29798,102,2,2023-10-20,Débito,Aplicativo,14474.21,Concluída
1142343,29815,103,3,2025-05-17,Pagamento,Agência,11770.59,Concluída
1142344,29832,104,4,2025-05-20,Pagamento,Internet Banking,5856.55,Concluída
1142345,29849,105,5,2025-08-09,Pagamento,Cartão,14347.56,Concluída
1142346,29866,106,1,2026-05-05,Transferência,Cartão,12960.66,Concluída
1142347,29883,107,2,2026-11-06,Pagamento,Aplicativo,2432.98,Estornada
1142348,29900,108,3,2025-12-07,Transferência,Caixa Eletrônico,7881.10,Pendente
1142349,29917,109,4,2022-09-02,Crédito,Cartão,14039.33,Concluída
1142350,29934,110,5,2025-01-10,Crédito,Cartão,9903.40,Pendente
1142351,29951,111,1,2024-09-06,Transferência,Caixa Eletrônico,12184.27,Estornada
1142352,29968,112,2,2024-07-03,Crédito,Internet Banking,13544.37,Concluída
1142353,29985,113,3,2026-12-07,Pagamento,Caixa Eletrônico,7917.93,Pendente
1142354,10002,114,4,2026-05-04,Transferência,Aplicativo,1849.07,Concluída
1142355,10019,115,5,2025-10-26,Transferência,Internet Banking,11655.61,Estornada
1142356,10036,116,1,2023-05-03,Transferência,Caixa Eletrônico,1601.68,Estornada
1142357,10053,117,2,2022-06-30,Pagamento,Caixa Eletrônico,14247.26,Concluída
1142358,10070,118,3,2025-05-23,Crédito,Internet Banking,8609.74,Concluída
1142359,10087,119,4,2023-07-27,Crédito,Internet Banking,5056.05,Concluída
1142360,10104,120,5,2024-02-10,Débito,Internet Banking,13289.69,Concluída
1142361,10121,101,1,2023-04-14,Crédito,Agência,14124.79,Concluída
1142362,10138,102,2,2024-05-12,Crédito,Internet Banking,8279.45,Concluída
1142363,10155,103,3,2026-07-22,Débito,Cartão,9072.21,Pendente
1142364,10172,104,4,2026-01-30,Débito,Aplicativo,6254.22,Concluída
1142365,10189,105,5,2025-01-12,Pagamento,Internet Banking,6593.48,Concluída
1142366,10206,106,1,2022-11-02,Débito,Caixa Eletrônico,11203.35,Concluída
1142367,10223,107,2,2023-01-03,Pagamento,Agência,13682.94,Concluída
1142368,10240,108,3,2025-01-29,Transferência,Internet Banking,5932.59,Pendente
1142369,10257,109,4,2024-06-10,Crédito,Aplicativo,1269.68,Concluída
1142370,10274,110,5,2022-02-01,Débito,Aplicativo,6035.42,Pendente
1142371,10291,111,1,2026-11-22,Transferência,Cartão,13219.27,Concluída
1142372,10308,112,2,2026-01-01,Pagamento,Caixa Eletrônico,11993.14,Concluída
1142373,10325,113,3,2025-04-06,Débito,Cartão,8701.28,Estornada
1142374,10342,114,4,2026-05-25,Transferência,Cartão,9604.35,Concluída
1142375,10359,115,5,2023-12-15,Débito,Agência,4813.10,Pendente
1142376,10376,116,1,2022-07-31,Transferência,Agência,5888.65,Estornada
1142377,10393,117,2,2022-05-27,Transferência,Agência,2449.12,Concluída
1142378,10410,118,3,2025-12-21,Crédito,Aplicativo,6205.94,Concluída
1142379,10427,119,4,2026-08-06,Crédito,Cartão,5077.12,Estornada
1142380,10444,120,5,2024-06-30,Pagamento,Caixa Eletrônico,4463.56,Estornada
1142381,10461,101,1,2026-03-26,Crédito,Aplicativo,10573.50,Estornada
1142382,10478,102,2,2022-01-30,Débito,Caixa Eletrônico,544.15,Concluída
1142383,10495,103,3,2023-03-13,Crédito,Aplicativo,4652.13,Concluída
1142384,10512,104,4,2023-04-03,Crédito,Agência,3339.29,Estornada
1142385,10529,105,5,2025-09-08,Débito,Cartão,3121.40,Concluída
1142386,10546,106,1,2026-05-25,Transferência,Internet Banking,7426.57,Concluída
1142387,10563,107,2,2023-05-03,Crédito,Agência,8931.67,Estornada
1142388,10580,108,3,2024-04-01,Débito,Caixa Eletrônico,2435.20,Pendente
1142389,10597,109,4,2024-10-31,Transferência,Aplicativo,10703.49,Concluída
1142390,10614,110,5,2022-10-13,Crédito,Agência,14999.06,Concluída
1142391,10631,111,1,2026-12-15,Débito,Agência,2127.69,Concluída
1142392,10648,112,2,2024-01-03,Transferência,Internet Banking,9831.77,Pendente
1142393,10665,113,3,2024-01-11,Débito,Internet Banking,13299.31,Concluída
1142394,10682,114,4,2025-11-15,Pagamento,Agência,7037.81,Concluída
1142395,10699,115,5,2026-06-26,Pagamento,Cartão,5479.55,Concluída
1142396,10716,116,1,2022-07-20,Crédito,Internet Banking,13901.10,Concluída
1142397,10733,117,2,2022-11-05,Débito,Internet Banking,11887.05,Concluída
1142398,10750,118,3,2022-04-18,Débito,Agência,13605.97,Estornada
1142399,10767,119,4,2022-05-22,Crédito,Internet Banking,14287.66,Concluída
1142400,10784,120,5,2022-04-23,Débito,Cartão,7348.95,Concluída
1142401,10801,101,1,2023-04-28,Crédito,Cartão,9473.80,Concluída
1142402,10818,102,2,2026-04-29,Crédito,Internet Banking,13180.71,Concluída
1142403,10835,103,3,2023-10-02,Transferência,Cartão,7066.66,Concluída
1142404,10852,104,4,2026-02-11,Débito,Agência,610.81,Concluída
1142405,10869,105,5,2023-04-25,Pagamento,Agência,6725.32,Estornada
1142406,10886,106,1,2023-05-09,Débito,Internet Banking,7940.30,Concluída
1142407,10903,107,2,2026-10-25,Débito,Caixa Eletrônico,13931.67,Concluída
1142408,10920,108,3,2023-02-02,Crédito,Cartão,10778.65,Concluída
1142409,10937,109,4,2025-11-29,Pagamento,Agência,1183.57,Concluída
1142410,10954,110,5,2025-06-05,Débito,Cartão,12844.60,Pendente
1142411,10971,111,1,2025-07-29,Transferência,Caixa Eletrônico,10155.25,Concluída
1142412,10988,112,2,2022-07-15,Débito,Agência,988.49,Concluída
1142413,11005,113,3,2022-04-05,Crédito,Caixa Eletrônico,12798.60,Estornada
1142414,11022,114,4,2024-10-04,Débito,Agência,2791.08,Pendente
1142415,11039,115,5,2024-11-01,Crédito,Cartão,4381.08,Estornada
1142416,11056,116,1,2022-03-04,Débito,Cartão,3862.80,Concluída
1142417,11073,117,2,2026-03-15,Crédito,Internet Banking,12300.61,Concluída
1142418,11090,118,3,2022-01-01,Débito,Caixa Eletrônico,832.10,Concluída
1142419,11107,119,4,2022-05-22,Crédito,Agência,4959.34,Pendente
1142420,11124,120,5,2023-03-24,Crédito,Caixa Eletrônico,6570.53,Concluída
1142421,11141,101,1,2025-08-27,Pagamento,Cartão,7561.12,Pendente
1142422,11158,102,2,2022-07-27,Débito,Agência,14348.28,Concluída
1142423,11175,103,3,2023-03-09,Débito,Caixa Eletrônico,1467.44,Concluída
1142424,11192,104,4,2026-04-18,Crédito,Internet Banking,3541.14,Concluída
1142425,11209,105,5,2026-07-19,Pagamento,Internet Banking,7021.69,Estornada
1142426,11226,106,1,2025-06-22,Transferência,Aplicativo,9661.17,Pendente
1142427,11243,107,2,2024-08-22,Crédito,Agência,12258.60,Concluída
1142428,11260,108,3,2022-12-27,Crédito,Aplicativo,11822.95,Estornada
1142429,11277,109,4,2026-10-05,Crédito,Caixa Eletrônico,2876.69,Concluída
1142430,11294,110,5,2025-04-26,Crédito,Internet Banking,14352.28,Concluída
1142431,11311,111,1,2023-06-20,Transferência,Cartão,12709.32,Concluída
1142432,11328,112,2,2024-09-10,Pagamento,Aplicativo,12769.76,Concluída
1142433,11345,113,3,2023-06-25,Transferência,Cartão,485.77,Concluída
1142434,11362,114,4,2024-06-04,Transferência,Cartão,5449.53,Concluída
1142435,11379,115,5,2025-09-05,Transferência,Cartão,12435.75,Concluída
1142436,11396,116,1,2026-02-04,Pagamento,Internet Banking,12413.47,Concluída
1142437,11413,117,2,2023-09-28,Pagamento,Internet Banking,4280.38,Concluída
1142438,11430,118,3,2023-05-08,Crédito,Internet Banking,10135.52,Concluída
1142439,11447,119,4,2022-08-30,Débito,Caixa Eletrônico,13677.64,Concluída
1142440,11464,120,5,2022-03-16,Transferência,Cartão,11764.22,Pendente
1142441,11481,101,1,2024-03-28,Pagamento,Caixa Eletrônico,9132.31,Estornada
