pagamento_id,emprestimo_id,cliente_id,data_vencimento,data_pagamento,numero_parcela,valor_parcela,status_pagamento
9067671,506768,20380,2025-01-12,2025-01-10,1,3248.29,Pago
9067672,506768,20380,2025-02-12,2025-02-10,2,3248.29,Pago
9067673,506768,20380,2025-03-12,2025-03-10,3,3248.29,Pago
9067674,506768,20380,2025-04-12,2025-04-10,4,3248.29,Pago
9067675,506768,20380,2025-05-12,2025-05-10,5,3248.29,Pago
9067676,506768,20380,2025-06-12,2025-06-10,6,3248.29,Pago
9067677,506768,20380,2025-07-12,2025-07-10,7,3248.29,Pago
9067678,506768,20380,2025-08-12,2025-08-10,8,3248.29,Pago
9067679,506768,20380,2025-09-12,2025-09-10,9,3248.29,Pago
9067680,506768,20380,2025-10-12,2025-10-10,10,3248.29,Pago
9067681,506769,20417,2025-01-13,2025-01-11,1,4066.49,Pago
9067682,506769,20417,2025-02-13,2025-02-11,2,4066.49,Pago
9067683,506769,20417,2025-03-13,2025-03-11,3,4066.49,Pago
9067684,506769,20417,2025-04-13,2025-04-11,4,4066.49,Pago
9067685,506769,20417,2025-05-13,2025-05-11,5,4066.49,Pago
9067686,506769,20417,2025-06-13,2025-06-11,6,4066.49,Pago
9067687,506769,20417,2025-07-13,2025-07-21,7,4066.49,Em atraso
9067688,506769,20417,2025-08-13,2025-08-11,8,4066.49,Pago
9067689,506769,20417,2025-09-13,2025-09-11,9,4066.49,Pago
9067690,506769,20417,2025-10-13,2025-10-11,10,4066.49,Pago
9067691,506770,20454,2025-01-14,2025-01-12,1,1765.66,Pago
9067692,506770,20454,2025-02-14,2025-02-12,2,1765.66,Pago
9067693,506770,20454,2025-03-14,2025-03-12,3,1765.66,Pago
9067694,506770,20454,2025-04-14,2025-04-12,4,1765.66,Pago
9067695,506770,20454,2025-05-14,2025-05-12,5,1765.66,Pago
9067696,506770,20454,2025-06-14,2025-06-12,6,1765.66,Pago
9067697,506770,20454,2025-07-14,2025-07-12,7,1765.66,Pago
9067698,506770,20454,2025-08-14,2025-08-12,8,1765.66,Pago
9067699,506770,20454,2025-09-14,2025-09-12,9,1765.66,Pago
9067700,506770,20454,2025-10-14,2025-10-12,10,1765.66,Pago
9067701,506771,20491,2025-01-15,2025-01-13,1,4191.15,Pago
9067702,506771,20491,2025-02-15,2025-02-13,2,4191.15,Pago
9067703,506771,20491,2025-03-15,2025-03-13,3,4191.15,Pago
9067704,506771,20491,2025-04-15,2025-04-13,4,4191.15,Pago
9067705,506771,20491,2025-05-15,2025-05-13,5,4191.15,Pago
9067706,506771,20491,2025-06-15,2025-06-13,6,4191.15,Pago
9067707,506771,20491,2025-07-15,,7,4191.15,Pendente
9067708,506771,20491,2025-08-15,2025-08-13,8,4191.15,Pago
9067709,506771,20491,2025-09-15,2025-09-13,9,4191.15,Pago
9067710,506771,20491,2025-10-15,2025-10-13,10,4191.15,Pago
9067711,506772,20528,2025-01-16,2025-01-14,1,1618.47,Pago
9067712,506772,20528,2025-02-16,2025-02-14,2,1618.47,Pago
9067713,506772,20528,2025-03-16,2025-03-14,3,1618.47,Pago
9067714,506772,20528,2025-04-16,2025-04-14,4,1618.47,Pago
9067715,506772,20528,2025-05-16,2025-05-14,5,1618.47,Pago
9067716,506772,20528,2025-06-16,2025-06-24,6,1618.47,Em atraso
9067717,506772,20528,2025-07-16,2025-07-14,7,1618.47,Pago
9067718,506772,20528,2025-08-16,2025-08-14,8,1618.47,Pago
9067719,506772,20528,2025-09-16,2025-09-14,9,1618.47,Pago
9067720,506772,20528,2025-10-16,2025-10-14,10,1618.47,Pago
9067721,506773,20565,2025-01-17,2025-01-15,1,1138.64,Pago
9067722,506773,20565,2025-02-17,2025-02-15,2,1138.64,Pago
9067723,506773,20565,2025-03-17,2025-03-15,3,1138.64,Pago
9067724,506773,20565,2025-04-17,2025-04-15,4,1138.64,Pago
9067725,506773,20565,2025-05-17,2025-05-15,5,1138.64,Pago
9067726,506773,20565,2025-06-17,2025-06-15,6,1138.64,Pago
9067727,506773,20565,2025-07-17,2025-07-15,7,1138.64,Pago
9067728,506773,20565,2025-08-17,2025-08-15,8,1138.64,Pago
9067729,506773,20565,2025-09-17,2025-09-15,9,1138.64,Pago
9067730,506773,20565,2025-10-17,2025-10-15,10,1138.64,Pago
9067731,506774,20602,2025-01-18,2025-01-16,1,704.02,Pago
9067732,506774,20602,2025-02-18,2025-02-16,2,704.02,Pago
9067733,506774,20602,2025-03-18,2025-03-16,3,704.02,Pago
9067734,506774,20602,2025-04-18,2025-04-16,4,704.02,Pago
9067735,506774,20602,2025-05-18,2025-05-16,5,704.02,Pago
9067736,506774,20602,2025-06-18,2025-06-16,6,704.02,Pago
9067737,506774,20602,2025-07-18,2025-07-16,7,704.02,Pago
9067738,506774,20602,2025-08-18,2025-08-16,8,704.02,Pago
9067739,506774,20602,2025-09-18,2025-09-16,9,704.02,Pago
9067740,506774,20602,2025-10-18,2025-10-16,10,704.02,Pago
9067741,506775,20639,2025-01-19,2025-01-17,1,306.20,Pago
9067742,506775,20639,2025-02-19,2025-02-17,2,306.20,Pago
9067743,506775,20639,2025-03-19,2025-03-17,3,306.20,Pago
9067744,506775,20639,2025-04-19,2025-04-17,4,306.20,Pago
9067745,506775,20639,2025-05-19,2025-05-27,5,306.20,Em atraso
9067746,506775,20639,2025-06-19,2025-06-17,6,306.20,Pago
9067747,506775,20639,2025-07-19,2025-07-17,7,306.20,Pago
9067748,506775,20639,2025-08-19,2025-08-17,8,306.20,Pago
9067749,506775,20639,2025-09-19,2025-09-17,9,306.20,Pago
9067750,506775,20639,2025-10-19,2025-10-17,10,306.20,Pago
9067751,506776,20676,2025-01-20,2025-01-18,1,4742.04,Pago
9067752,506776,20676,2025-02-20,2025-02-18,2,4742.04,Pago
9067753,506776,20676,2025-03-20,2025-03-18,3,4742.04,Pago
9067754,506776,20676,2025-04-20,2025-04-18,4,4742.04,Pago
9067755,506776,20676,2025-05-20,2025-05-18,5,4742.04,Pago
9067756,506776,20676,2025-06-20,2025-06-18,6,4742.04,Pago
9067757,506776,20676,2025-07-20,2025-07-18,7,4742.04,Pago
9067758,506776,20676,2025-08-20,2025-08-18,8,4742.04,Pago
9067759,506776,20676,2025-09-20,2025-09-18,9,4742.04,Pago
9067760,506776,20676,2025-10-20,2025-10-18,10,4742.04,Pago
9067761,506777,20713,2025-01-21,2025-01-19,1,9313.07,Pago
9067762,506777,20713,2025-02-21,2025-02-19,2,9313.07,Pago
9067763,506777,20713,2025-03-21,2025-03-19,3,9313.07,Pago
9067764,506777,20713,2025-04-21,2025-04-19,4,9313.07,Pago
9067765,506777,20713,2025-05-21,2025-05-19,5,9313.07,Pago
9067766,506777,20713,2025-06-21,2025-06-19,6,9313.07,Pago
9067767,506777,20713,2025-07-21,2025-07-19,7,9313.07,Pago
9067768,506777,20713,2025-08-21,2025-08-19,8,9313.07,Pago
9067769,506777,20713,2025-09-21,2025-09-19,9,9313.07,Pago
9067770,506777,20713,2025-10-21,2025-10-19,10,9313.07,Pago
9067771,506778,20750,2025-01-22,2025-01-20,1,18798.01,Pago
9067772,506778,20750,2025-02-22,2025-02-20,2,18798.01,Pago
9067773,506778,20750,2025-03-22,2025-03-20,3,18798.01,Pago
9067774,506778,20750,2025-04-22,2025-04-30,4,18798.01,Em atraso
9067775,506778,20750,2025-05-22,2025-05-20,5,18798.01,Pago
9067776,506778,20750,2025-06-22,2025-06-20,6,18798.01,Pago
9067777,506778,20750,2025-07-22,2025-07-20,7,18798.01,Pago
9067778,506778,20750,2025-08-22,2025-08-20,8,18798.01,Pago
9067779,506778,20750,2025-09-22,2025-09-20,9,18798.01,Pago
9067780,506778,20750,2025-10-22,2025-10-20,10,18798.01,Pago
9067781,506779,20787,2025-01-23,2025-01-21,1,14996.70,Pago
9067782,506779,20787,2025-02-23,2025-02-21,2,14996.70,Pago
9067783,506779,20787,2025-03-23,2025-03-21,3,14996.70,Pago
9067784,506779,20787,2025-04-23,2025-04-21,4,14996.70,Pago
9067785,506779,20787,2025-05-23,2025-05-21,5,14996.70,Pago
9067786,506779,20787,2025-06-23,2025-06-21,6,14996.70,Pago
9067787,506779,20787,2025-07-23,2025-07-21,7,14996.70,Pago
9067788,506779,20787,2025-08-23,2025-08-21,8,14996.70,Pago
9067789,506779,20787,2025-09-23,2025-09-21,9,14996.70,Pago
9067790,506779,20787,2025-10-23,2025-10-21,10,14996.70,Pago
9067791,506780,20824,2025-01-24,2025-01-22,1,395.95,Pago
9067792,506780,20824,2025-02-24,2025-02-22,2,395.95,Pago
9067793,506780,20824,2025-03-24,2025-03-22,3,395.95,Pago
9067794,506780,20824,2025-04-24,2025-04-22,4,395.95,Pago
9067795,506780,20824,2025-05-24,2025-05-22,5,395.95,Pago
9067796,506780,20824,2025-06-24,2025-06-22,6,395.95,Pago
9067797,506780,20824,2025-07-24,2025-07-22,7,395.95,Pago
9067798,506780,20824,2025-08-24,2025-08-22,8,395.95,Pago
9067799,506780,20824,2025-09-24,2025-09-22,9,395.95,Pago
9067800,506780,20824,2025-10-24,2025-10-22,10,395.95,Pago
9067801,506781,20861,2025-01-10,2025-01-08,1,1436.79,Pago
9067802,506781,20861,2025-02-10,2025-02-08,2,1436.79,Pago
9067803,506781,20861,2025-03-10,2025-03-18,3,1436.79,Em atraso
9067804,506781,20861,2025-04-10,,4,1436.79,Pendente
9067805,506781,20861,2025-05-10,2025-05-08,5,1436.79,Pago
9067806,506781,20861,2025-06-10,2025-06-08,6,1436.79,Pago
9067807,506781,20861,2025-07-10,2025-07-08,7,1436.79,Pago
9067808,506781,20861,2025-08-10,2025-08-08,8,1436.79,Pago
9067809,506781,20861,2025-09-10,2025-09-08,9,1436.79,Pago
9067810,506781,20861,2025-10-10,2025-10-08,10,1436.79,Pago
9067811,506782,20898,2025-01-11,2025-01-09,1,499.64,Pago
9067812,506782,20898,2025-02-11,2025-02-09,2,499.64,Pago
9067813,506782,20898,2025-03-11,2025-03-09,3,499.64,Pago
9067814,506782,20898,2025-04-11,2025-04-09,4,499.64,Pago
9067815,506782,20898,2025-05-11,2025-05-09,5,499.64,Pago
9067816,506782,20898,2025-06-11,2025-06-09,6,499.64,Pago
9067817,506782,20898,2025-07-11,2025-07-09,7,499.64,Pago
9067818,506782,20898,2025-08-11,2025-08-09,8,499.64,Pago
9067819,506782,20898,2025-09-11,2025-09-09,9,499.64,Pago
9067820,506782,20898,2025-10-11,2025-10-09,10,499.64,Pago
9067821,506783,20935,2025-01-12,2025-01-10,1,4446.54,Pago
9067822,506783,20935,2025-02-12,2025-02-10,2,4446.54,Pago
9067823,506783,20935,2025-03-12,2025-03-10,3,4446.54,Pago
9067824,506783,20935,2025-04-12,2025-04-10,4,4446.54,Pago
9067825,506783,20935,2025-05-12,2025-05-10,5,4446.54,Pago
9067826,506783,20935,2025-06-12,2025-06-10,6,4446.54,Pago
9067827,506783,20935,2025-07-12,2025-07-10,7,4446.54,Pago
9067828,506783,20935,2025-08-12,2025-08-10,8,4446.54,Pago
9067829,506783,20935,2025-09-12,2025-09-10,9,4446.54,Pago
9067830,506783,20935,2025-10-12,2025-10-10,10,4446.54,Pago
9067831,506784,20972,2025-01-13,2025-01-11,1,1636.69,Pago
9067832,506784,20972,2025-02-13,2025-02-21,2,1636.69,Em atraso
9067833,506784,20972,2025-03-13,2025-03-11,3,1636.69,Pago
9067834,506784,20972,2025-04-13,2025-04-11,4,1636.69,Pago
9067835,506784,20972,2025-05-13,2025-05-11,5,1636.69,Pago
9067836,506784,20972,2025-06-13,2025-06-11,6,1636.69,Pago
9067837,506784,20972,2025-07-13,2025-07-11,7,1636.69,Pago
9067838,506784,20972,2025-08-13,2025-08-11,8,1636.69,Pago
9067839,506784,20972,2025-09-13,2025-09-11,9,1636.69,Pago
9067840,506784,20972,2025-10-13,2025-10-11,10,1636.69,Pago
9067841,506785,21009,2025-01-14,2025-01-12,1,4441.45,Pago
9067842,506785,21009,2025-02-14,2025-02-12,2,4441.45,Pago
9067843,506785,21009,2025-03-14,2025-03-12,3,4441.45,Pago
9067844,506785,21009,2025-04-14,2025-04-12,4,4441.45,Pago
9067845,506785,21009,2025-05-14,2025-05-12,5,4441.45,Pago
9067846,506785,21009,2025-06-14,2025-06-12,6,4441.45,Pago
9067847,506785,21009,2025-07-14,2025-07-12,7,4441.45,Pago
9067848,506785,21009,2025-08-14,2025-08-12,8,4441.45,Pago
9067849,506785,21009,2025-09-14,2025-09-12,9,4441.45,Pago
9067850,506785,21009,2025-10-14,2025-10-12,10,4441.45,Pago
9067851,506786,21046,2025-01-15,2025-01-13,1,4835.24,Pago
9067852,506786,21046,2025-02-15,2025-02-13,2,4835.24,Pago
9067853,506786,21046,2025-03-15,2025-03-13,3,4835.24,Pago
9067854,506786,21046,2025-04-15,2025-04-13,4,4835.24,Pago
9067855,506786,21046,2025-05-15,2025-05-13,5,4835.24,Pago
9067856,506786,21046,2025-06-15,2025-06-13,6,4835.24,Pago
9067857,506786,21046,2025-07-15,2025-07-13,7,4835.24,Pago
9067858,506786,21046,2025-08-15,2025-08-13,8,4835.24,Pago
9067859,506786,21046,2025-09-15,2025-09-13,9,4835.24,Pago
9067860,506786,21046,2025-10-15,2025-10-13,10,4835.24,Pago
9067861,506787,21083,2025-01-16,2025-01-24,1,5861.26,Em atraso
9067862,506787,21083,2025-02-16,2025-02-14,2,5861.26,Pago
9067863,506787,21083,2025-03-16,2025-03-14,3,5861.26,Pago
9067864,506787,21083,2025-04-16,2025-04-14,4,5861.26,Pago
9067865,506787,21083,2025-05-16,2025-05-14,5,5861.26,Pago
9067866,506787,21083,2025-06-16,2025-06-14,6,5861.26,Pago
9067867,506787,21083,2025-07-16,2025-07-14,7,5861.26,Pago
9067868,506787,21083,2025-08-16,2025-08-14,8,5861.26,Pago
9067869,506787,21083,2025-09-16,2025-09-14,9,5861.26,Pago
9067870,506787,21083,2025-10-16,2025-10-14,10,5861.26,Pago
9067871,506788,21120,2025-01-17,2025-01-15,1,7492.20,Pago
9067872,506788,21120,2025-02-17,2025-02-15,2,7492.20,Pago
9067873,506788,21120,2025-03-17,2025-03-15,3,7492.20,Pago
9067874,506788,21120,2025-04-17,2025-04-15,4,7492.20,Pago
9067875,506788,21120,2025-05-17,2025-05-15,5,7492.20,Pago
9067876,506788,21120,2025-06-17,2025-06-15,6,7492.20,Pago
9067877,506788,21120,2025-07-17,2025-07-15,7,7492.20,Pago
9067878,506788,21120,2025-08-17,2025-08-15,8,7492.20,Pago
9067879,506788,21120,2025-09-17,2025-09-15,9,7492.20,Pago
9067880,506788,21120,2025-10-17,2025-10-15,10,7492.20,Pago
9067881,506789,21157,2025-01-18,2025-01-16,1,1490.70,Pago
9067882,506789,21157,2025-02-18,2025-02-16,2,1490.70,Pago
9067883,506789,21157,2025-03-18,2025-03-16,3,1490.70,Pago
9067884,506789,21157,2025-04-18,2025-04-16,4,1490.70,Pago
9067885,506789,21157,2025-05-18,2025-05-16,5,1490.70,Pago
9067886,506789,21157,2025-06-18,2025-06-16,6,1490.70,Pago
9067887,506789,21157,2025-07-18,2025-07-16,7,1490.70,Pago
9067888,506789,21157,2025-08-18,2025-08-16,8,1490.70,Pago
9067889,506789,21157,2025-09-18,2025-09-16,9,1490.70,Pago
9067890,506789,21157,2025-10-18,2025-10-26,10,1490.70,Em atraso
9067891,506790,21194,2025-01-19,2025-01-17,1,2718.63,Pago
9067892,506790,21194,2025-02-19,2025-02-17,2,2718.63,Pago
9067893,506790,21194,2025-03-19,2025-03-17,3,2718.63,Pago
9067894,506790,21194,2025-04-19,2025-04-17,4,2718.63,Pago
9067895,506790,21194,2025-05-19,2025-05-17,5,2718.63,Pago
9067896,506790,21194,2025-06-19,2025-06-17,6,2718.63,Pago
9067897,506790,21194,2025-07-19,2025-07-17,7,2718.63,Pago
9067898,506790,21194,2025-08-19,2025-08-17,8,2718.63,Pago
9067899,506790,21194,2025-09-19,2025-09-17,9,2718.63,Pago
9067900,506790,21194,2025-10-19,2025-10-17,10,2718.63,Pago
9067901,506791,21231,2025-01-20,,1,517.20,Pendente
9067902,506791,21231,2025-02-20,2025-02-18,2,517.20,Pago
9067903,506791,21231,2025-03-20,2025-03-18,3,517.20,Pago
9067904,506791,21231,2025-04-20,2025-04-18,4,517.20,Pago
9067905,506791,21231,2025-05-20,2025-05-18,5,517.20,Pago
9067906,506791,21231,2025-06-20,2025-06-18,6,517.20,Pago
9067907,506791,21231,2025-07-20,2025-07-18,7,517.20,Pago
9067908,506791,21231,2025-08-20,2025-08-18,8,517.20,Pago
9067909,506791,21231,2025-09-20,2025-09-18,9,517.20,Pago
9067910,506791,21231,2025-10-20,2025-10-18,10,517.20,Pago
9067911,506792,21268,2025-01-21,2025-01-19,1,3097.97,Pago
9067912,506792,21268,2025-02-21,2025-02-19,2,3097.97,Pago
9067913,506792,21268,2025-03-21,2025-03-19,3,3097.97,Pago
9067914,506792,21268,2025-04-21,2025-04-19,4,3097.97,Pago
9067915,506792,21268,2025-05-21,2025-05-19,5,3097.97,Pago
9067916,506792,21268,2025-06-21,2025-06-19,6,3097.97,Pago
9067917,506792,21268,2025-07-21,2025-07-19,7,3097.97,Pago
9067918,506792,21268,2025-08-21,2025-08-19,8,3097.97,Pago
9067919,506792,21268,2025-09-21,2025-09-29,9,3097.97,Em atraso
9067920,506792,21268,2025-10-21,2025-10-19,10,3097.97,Pago
9067921,506793,21305,2025-01-22,2025-01-20,1,7685.31,Pago
9067922,506793,21305,2025-02-22,2025-02-20,2,7685.31,Pago
9067923,506793,21305,2025-03-22,2025-03-20,3,7685.31,Pago
9067924,506793,21305,2025-04-22,2025-04-20,4,7685.31,Pago
9067925,506793,21305,2025-05-22,2025-05-20,5,7685.31,Pago
9067926,506793,21305,2025-06-22,2025-06-20,6,7685.31,Pago
9067927,506793,21305,2025-07-22,2025-07-20,7,7685.31,Pago
9067928,506793,21305,2025-08-22,2025-08-20,8,7685.31,Pago
9067929,506793,21305,2025-09-22,2025-09-20,9,7685.31,Pago
9067930,506793,21305,2025-10-22,2025-10-20,10,7685.31,Pago
9067931,506794,21342,2025-01-23,2025-01-21,1,3589.97,Pago
9067932,506794,21342,2025-02-23,2025-02-21,2,3589.97,Pago
9067933,506794,21342,2025-03-23,2025-03-21,3,3589.97,Pago
9067934,506794,21342,2025-04-23,2025-04-21,4,3589.97,Pago
9067935,506794,21342,2025-05-23,2025-05-21,5,3589.97,Pago
9067936,506794,21342,2025-06-23,2025-06-21,6,3589.97,Pago
9067937,506794,21342,2025-07-23,2025-07-21,7,3589.97,Pago
9067938,506794,21342,2025-08-23,2025-08-21,8,3589.97,Pago
9067939,506794,21342,2025-09-23,2025-09-21,9,3589.97,Pago
9067940,506794,21342,2025-10-23,2025-10-21,10,3589.97,Pago
9067941,506795,21379,2025-01-24,2025-01-22,1,7443.16,Pago
9067942,506795,21379,2025-02-24,2025-02-22,2,7443.16,Pago
9067943,506795,21379,2025-03-24,2025-03-22,3,7443.16,Pago
9067944,506795,21379,2025-04-24,2025-04-22,4,7443.16,Pago
9067945,506795,21379,2025-05-24,2025-05-22,5,7443.16,Pago
9067946,506795,21379,2025-06-24,2025-06-22,6,7443.16,Pago
9067947,506795,21379,2025-07-24,2025-07-22,7,7443.16,Pago
9067948,506795,21379,2025-08-24,2025-09-01,8,7443.16,Em atraso
9067949,506795,21379,2025-09-24,2025-09-22,9,7443.16,Pago
9067950,506795,21379,2025-10-24,2025-10-22,10,7443.16,Pago
9067951,506796,21416,2025-01-10,2025-01-08,1,2700.40,Pago
9067952,506796,21416,2025-02-10,2025-02-08,2,2700.40,Pago
9067953,506796,21416,2025-03-10,2025-03-08,3,2700.40,Pago
9067954,506796,21416,2025-04-10,2025-04-08,4,2700.40,Pago
9067955,506796,21416,2025-05-10,2025-05-08,5,2700.40,Pago
9067956,506796,21416,2025-06-10,2025-06-08,6,2700.40,Pago
9067957,506796,21416,2025-07-10,2025-07-08,7,2700.40,Pago
9067958,506796,21416,2025-08-10,2025-08-08,8,2700.40,Pago
9067959,506796,21416,2025-09-10,2025-09-08,9,2700.40,Pago
9067960,506796,21416,2025-10-10,2025-10-08,10,2700.40,Pago
9067961,506797,21453,2025-01-11,2025-01-09,1,4455.61,Pago
9067962,506797,21453,2025-02-11,2025-02-09,2,4455.61,Pago
9067963,506797,21453,2025-03-11,2025-03-09,3,4455.61,Pago
9067964,506797,21453,2025-04-11,2025-04-09,4,4455.61,Pago
9067965,506797,21453,2025-05-11,2025-05-09,5,4455.61,Pago
9067966,506797,21453,2025-06-11,2025-06-09,6,4455.61,Pago
9067967,506797,21453,2025-07-11,2025-07-09,7,4455.61,Pago
9067968,506797,21453,2025-08-11,2025-08-09,8,4455.61,Pago
9067969,506797,21453,2025-09-11,2025-09-09,9,4455.61,Pago
9067970,506797,21453,2025-10-11,2025-10-09,10,4455.61,Pago
9067971,506798,21490,2025-01-12,2025-01-10,1,1158.03,Pago
9067972,506798,21490,2025-02-12,2025-02-10,2,1158.03,Pago
9067973,506798,21490,2025-03-12,2025-03-10,3,1158.03,Pago
9067974,506798,21490,2025-04-12,2025-04-10,4,1158.03,Pago
9067975,506798,21490,2025-05-12,2025-05-10,5,1158.03,Pago
9067976,506798,21490,2025-06-12,2025-06-10,6,1158.03,Pago
9067977,506798,21490,2025-07-12,2025-07-20,7,1158.03,Em atraso
9067978,506798,21490,2025-08-12,2025-08-10,8,1158.03,Pago
9067979,506798,21490,2025-09-12,2025-09-10,9,1158.03,Pago
9067980,506798,21490,2025-10-12,2025-10-10,10,1158.03,Pago
9067981,506799,21527,2025-01-13,2025-01-11,1,10392.11,Pago
9067982,506799,21527,2025-02-13,2025-02-11,2,10392.11,Pago
9067983,506799,21527,2025-03-13,2025-03-11,3,10392.11,Pago
9067984,506799,21527,2025-04-13,2025-04-11,4,10392.11,Pago
9067985,506799,21527,2025-05-13,2025-05-11,5,10392.11,Pago
9067986,506799,21527,2025-06-13,2025-06-11,6,10392.11,Pago
9067987,506799,21527,2025-07-13,2025-07-11,7,10392.11,Pago
9067988,506799,21527,2025-08-13,2025-08-11,8,10392.11,Pago
9067989,506799,21527,2025-09-13,2025-09-11,9,10392.11,Pago
9067990,506799,21527,2025-10-13,2025-10-11,10,10392.11,Pago
9067991,506800,21564,2025-01-14,2025-01-12,1,2249.99,Pago
9067992,506800,21564,2025-02-14,2025-02-12,2,2249.99,Pago
9067993,506800,21564,2025-03-14,2025-03-12,3,2249.99,Pago
9067994,506800,21564,2025-04-14,2025-04-12,4,2249.99,Pago
9067995,506800,21564,2025-05-14,2025-05-12,5,2249.99,Pago
9067996,506800,21564,2025-06-14,2025-06-12,6,2249.99,Pago
9067997,506800,21564,2025-07-14,2025-07-12,7,2249.99,Pago
9067998,506800,21564,2025-08-14,,8,2249.99,Pendente
9067999,506800,21564,2025-09-14,2025-09-12,9,2249.99,Pago
9068000,506800,21564,2025-10-14,2025-10-12,10,2249.99,Pago
9068001,506801,21601,2025-01-15,2025-01-13,1,1643.92,Pago
9068002,506801,21601,2025-02-15,2025-02-13,2,1643.92,Pago
9068003,506801,21601,2025-03-15,2025-03-13,3,1643.92,Pago
9068004,506801,21601,2025-04-15,2025-04-13,4,1643.92,Pago
9068005,506801,21601,2025-05-15,2025-05-13,5,1643.92,Pago
9068006,506801,21601,2025-06-15,2025-06-23,6,1643.92,Em atraso
9068007,506801,21601,2025-07-15,2025-07-13,7,1643.92,Pago
9068008,506801,21601,2025-08-15,2025-08-13,8,1643.92,Pago
9068009,506801,21601,2025-09-15,2025-09-13,9,1643.92,Pago
9068010,506801,21601,2025-10-15,2025-10-13,10,1643.92,Pago
9068011,506802,21638,2025-01-16,2025-01-14,1,3809.50,Pago
9068012,506802,21638,2025-02-16,2025-02-14,2,3809.50,Pago
9068013,506802,21638,2025-03-16,2025-03-14,3,3809.50,Pago
9068014,506802,21638,2025-04-16,2025-04-14,4,3809.50,Pago
9068015,506802,21638,2025-05-16,2025-05-14,5,3809.50,Pago
9068016,506802,21638,2025-06-16,2025-06-14,6,3809.50,Pago
9068017,506802,21638,2025-07-16,2025-07-14,7,3809.50,Pago
9068018,506802,21638,2025-08-16,2025-08-14,8,3809.50,Pago
9068019,506802,21638,2025-09-16,2025-09-14,9,3809.50,Pago
9068020,506802,21638,2025-10-16,2025-10-14,10,3809.50,Pago
9068021,506803,21675,2025-01-17,2025-01-15,1,3617.48,Pago
9068022,506803,21675,2025-02-17,2025-02-15,2,3617.48,Pago
9068023,506803,21675,2025-03-17,2025-03-15,3,3617.48,Pago
9068024,506803,21675,2025-04-17,2025-04-15,4,3617.48,Pago
9068025,506803,21675,2025-05-17,2025-05-15,5,3617.48,Pago
9068026,506803,21675,2025-06-17,2025-06-15,6,3617.48,Pago
9068027,506803,21675,2025-07-17,2025-07-15,7,3617.48,Pago
9068028,506803,21675,2025-08-17,2025-08-15,8,3617.48,Pago
9068029,506803,21675,2025-09-17,2025-09-15,9,3617.48,Pago
9068030,506803,21675,2025-10-17,2025-10-15,10,3617.48,Pago
9068031,506804,21712,2025-01-18,2025-01-16,1,785.01,Pago
9068032,506804,21712,2025-02-18,2025-02-16,2,785.01,Pago
9068033,506804,21712,2025-03-18,2025-03-16,3,785.01,Pago
9068034,506804,21712,2025-04-18,2025-04-16,4,785.01,Pago
9068035,506804,21712,2025-05-18,2025-05-26,5,785.01,Em atraso
9068036,506804,21712,2025-06-18,2025-06-16,6,785.01,Pago
9068037,506804,21712,2025-07-18,2025-07-16,7,785.01,Pago
9068038,506804,21712,2025-08-18,2025-08-16,8,785.01,Pago
9068039,506804,21712,2025-09-18,2025-09-16,9,785.01,Pago
9068040,506804,21712,2025-10-18,2025-10-16,10,785.01,Pago
9068041,506805,21749,2025-01-19,2025-01-17,1,7713.21,Pago
9068042,506805,21749,2025-02-19,2025-02-17,2,7713.21,Pago
9068043,506805,21749,2025-03-19,2025-03-17,3,7713.21,Pago
9068044,506805,21749,2025-04-19,2025-04-17,4,7713.21,Pago
9068045,506805,21749,2025-05-19,2025-05-17,5,7713.21,Pago
